id,timestamp,player_id,aim_offset_x,aim_offset_y,hit_x,hit_y,hit_z
39,2025-07-23T15:31:10.488049,BP_TelemetryFPS4Character_C_0,330.98,17.38,-2720.04,-116.22,278.55
40,2025-07-23T15:31:10.689231,BP_TelemetryFPS4Character_C_0,307.24,11.7,-2751.01,-131.15,271.88
41,2025-07-23T15:31:10.922714,BP_TelemetryFPS4Character_C_0,303.18,43.72,-2761.88,-99.44,270.09
42,2025-07-23T15:31:11.124761,BP_TelemetryFPS4Character_C_0,311.72,51.47,-2768.68,-92.5,267.27
43,2025-07-23T15:31:11.359714,BP_TelemetryFPS4Character_C_0,317.66,33.59,-2753.16,-118.07,271.95
44,2025-07-23T15:31:11.559435,BP_TelemetryFPS4Character_C_0,316.18,10.81,-2751.54,-155.97,279.62
45,2025-07-23T15:31:11.793604,BP_TelemetryFPS4Character_C_0,316.09,337.65,-2742.31,-202.36,249.67
46,2025-07-23T15:31:11.996944,BP_TelemetryFPS4Character_C_0,316.94,315.24,-2758.37,-233.48,247.62
47,2025-07-23T15:31:12.231061,BP_TelemetryFPS4Character_C_0,321.0,304.49,-2787.96,-219.98,278.25
48,2025-07-23T15:31:12.432812,BP_TelemetryFPS4Character_C_0,324.74,288.95,-2804.33,-223.49,284.53
49,2025-07-23T15:31:12.667900,BP_TelemetryFPS4Character_C_0,327.82,282.95,-2809.99,-225.83,286.42
50,2025-07-23T15:31:12.836345,BP_TelemetryFPS4Character_C_0,331.6,291.54,-2784.44,-266.74,264.08
51,2025-07-23T15:31:13.071985,BP_TelemetryFPS4Character_C_0,321.14,335.63,-2751.83,-201.16,265.32
52,2025-07-23T15:31:13.307573,BP_TelemetryFPS4Character_C_0,319.16,2.9,-2705.9,-176.09,233.38
53,2025-07-23T15:31:13.508644,BP_TelemetryFPS4Character_C_0,323.8,9.57,-2707.32,-177.01,243.25
54,2025-07-23T15:31:13.710321,BP_TelemetryFPS4Character_C_0,325.07,326.25,-2762.97,-234.97,277.95
55,2025-07-23T15:31:13.911659,BP_TelemetryFPS4Character_C_0,330.83,275.71,-2814.65,-259.2,287.29
56,2025-07-23T15:31:14.148206,BP_TelemetryFPS4Character_C_0,331.59,267.01,-2824.97,-272.11,281.1
57,2025-07-23T15:31:14.348825,BP_TelemetryFPS4Character_C_0,329.99,289.63,-2801.07,-252.07,289.16
58,2025-07-23T15:31:14.552135,BP_TelemetryFPS4Character_C_0,331.86,283.24,-2792.68,-333.28,255.79
59,2025-07-23T15:31:14.754376,BP_TelemetryFPS4Character_C_0,334.79,275.56,-2809.69,-331.26,264.85
60,2025-07-23T15:31:14.992275,BP_TelemetryFPS4Character_C_0,332.84,277.03,-2807.21,-330.15,264.91
61,2025-07-23T15:31:15.193241,BP_TelemetryFPS4Character_C_0,347.71,8.32,-2547.52,-485.97,264.22
62,2025-07-23T15:31:15.429410,BP_TelemetryFPS4Character_C_0,345.69,79.12,-2736.66,-435.66,279.04
63,2025-07-23T15:31:15.664524,BP_TelemetryFPS4Character_C_0,356.71,108.8,-2770.83,-483.28,294.23
64,2025-07-23T15:31:15.899758,BP_TelemetryFPS4Character_C_0,350.8,93.96,-2643.47,-518.57,273.66
65,2025-07-23T15:31:16.101768,BP_TelemetryFPS4Character_C_0,353.79,81.37,-2565.51,-533.55,273.67
66,2025-07-23T15:31:16.303215,BP_TelemetryFPS4Character_C_0,355.64,72.99,-2534.52,-620.31,280.43
67,2025-07-23T15:31:16.505329,BP_TelemetryFPS4Character_C_0,356.55,88.56,-2636.11,-595.94,278.16
68,2025-07-23T15:31:16.739589,BP_TelemetryFPS4Character_C_0,356.7,100.62,-2738.56,-661.4,276.08
69,2025-07-23T15:31:16.941986,BP_TelemetryFPS4Character_C_0,355.65,105.87,-2757.66,-805.53,268.59
70,2025-07-23T15:31:17.143973,BP_TelemetryFPS4Character_C_0,350.77,107.7,-2663.82,-1157.49,272.61
71,2025-07-23T15:31:17.377128,BP_TelemetryFPS4Character_C_0,348.19,96.04,-2595.22,-1278.56,272.26
72,2025-07-23T15:31:17.578348,BP_TelemetryFPS4Character_C_0,346.79,90.97,-2569.03,-1362.22,266.41
73,2025-07-23T15:31:17.779609,BP_TelemetryFPS4Character_C_0,356.31,86.13,-2542.17,-1317.29,282.75
74,2025-07-23T15:31:18.015147,BP_TelemetryFPS4Character_C_0,359.79,93.78,-2587.11,-1452.05,302.94
75,2025-07-23T15:31:18.214416,BP_TelemetryFPS4Character_C_0,359.44,97.45,-2611.32,-1468.9,300.28
76,2025-07-23T15:31:18.418129,BP_TelemetryFPS4Character_C_0,355.41,102.01,-2629.48,-1563.83,272.39
77,2025-07-23T15:31:18.618809,BP_TelemetryFPS4Character_C_0,354.01,97.99,-2562.66,-1793.35,274.14
78,2025-07-23T15:31:18.854987,BP_TelemetryFPS4Character_C_0,356.63,93.79,-2541.66,-1722.88,278.83
79,2025-07-23T15:31:19.089412,BP_TelemetryFPS4Character_C_0,357.33,88.89,-2475.26,-1628.66,273.97
80,2025-07-23T15:31:19.289698,BP_TelemetryFPS4Character_C_0,356.98,96.76,-2487.79,-1804.47,275.09
81,2025-07-23T15:31:19.525040,BP_TelemetryFPS4Character_C_0,349.74,99.87,-2450.68,-2207.07,257.64
82,2025-07-23T15:31:19.727689,BP_TelemetryFPS4Character_C_0,350.26,99.17,-2497.38,-2303.71,262.33
83,2025-07-23T15:31:19.928486,BP_TelemetryFPS4Character_C_0,351.69,93.61,-2544.16,-2211.8,243.38
84,2025-07-23T15:31:20.130088,BP_TelemetryFPS4Character_C_0,352.04,92.73,-2499.34,-2407.33,261.91
85,2025-07-23T15:31:20.367283,BP_TelemetryFPS4Character_C_0,352.04,92.73,-2430.94,-2495.51,264.71
86,2025-07-23T15:31:20.601503,BP_TelemetryFPS4Character_C_0,351.87,92.91,-2442.82,-2562.69,258.48
87,2025-07-23T15:31:20.834370,BP_TelemetryFPS4Character_C_0,351.69,92.21,-2513.23,-2621.84,253.18
88,2025-07-23T15:31:21.069628,BP_TelemetryFPS4Character_C_0,351.69,83.01,-2524.6,-2714.59,264.54
89,2025-07-23T15:31:21.270361,BP_TelemetryFPS4Character_C_0,351.34,71.99,-2560.71,-2819.14,271.92
90,2025-07-23T15:31:21.506032,BP_TelemetryFPS4Character_C_0,352.22,65.51,-2638.95,-2881.35,273.4
91,2025-07-23T15:31:21.709207,BP_TelemetryFPS4Character_C_0,353.09,70.5,-2700.73,-2721.85,259.52
92,2025-07-23T15:31:21.943436,BP_TelemetryFPS4Character_C_0,352.74,65.79,-2676.32,-2538.79,234.09
93,2025-07-23T15:31:22.178744,BP_TelemetryFPS4Character_C_0,352.74,60.54,-2827.37,-2702.79,263.48
94,2025-07-23T15:31:22.379461,BP_TelemetryFPS4Character_C_0,353.09,60.54,-2799.57,-2442.01,240.0
95,2025-07-23T15:31:22.582184,BP_TelemetryFPS4Character_C_0,353.9,53.03,-2988.32,-2515.67,263.79
96,2025-07-23T15:31:22.817072,BP_TelemetryFPS4Character_C_0,350.75,359.43,-3178.52,-2914.54,280.71
97,2025-07-23T15:31:23.019707,BP_TelemetryFPS4Character_C_0,350.16,348.86,-3279.15,-2875.74,272.57
98,2025-07-23T15:31:23.255695,BP_TelemetryFPS4Character_C_0,350.33,349.21,-3225.13,-2802.95,250.12
99,2025-07-23T15:31:23.457516,BP_TelemetryFPS4Character_C_0,354.5,46.06,-3095.38,-2106.5,230.88
100,2025-07-23T15:31:23.692967,BP_TelemetryFPS4Character_C_0,353.78,31.32,-3064.61,-2240.02,220.9
101,2025-07-23T15:31:23.893341,BP_TelemetryFPS4Character_C_0,354.89,7.22,-3447.64,-2563.57,271.27
102,2025-07-23T15:31:24.130076,BP_TelemetryFPS4Character_C_0,357.23,332.01,-3720.74,-2647.14,293.59
103,2025-07-23T15:31:24.329535,BP_TelemetryFPS4Character_C_0,350.49,319.88,-3828.1,-2691.27,265.8
104,2025-07-23T15:31:24.530773,BP_TelemetryFPS4Character_C_0,347.2,328.33,-3859.27,-2671.25,239.55
105,2025-07-23T15:31:24.764309,BP_TelemetryFPS4Character_C_0,350.22,336.92,-3974.55,-2499.18,273.06
106,2025-07-23T15:31:24.965809,BP_TelemetryFPS4Character_C_0,351.43,358.51,-3992.0,-2437.01,268.66
107,2025-07-23T15:31:25.167481,BP_TelemetryFPS4Character_C_0,350.55,1.31,-4145.93,-2510.08,274.25
108,2025-07-23T15:31:25.369606,BP_TelemetryFPS4Character_C_0,348.76,17.75,-4240.76,-2544.79,271.47
109,2025-07-23T15:31:25.638013,BP_TelemetryFPS4Character_C_0,349.92,40.48,-4330.43,-2608.51,276.53
110,2025-07-23T15:31:25.838593,BP_TelemetryFPS4Character_C_0,352.3,55.41,-4340.16,-2640.72,276.12
111,2025-07-23T15:31:26.072565,BP_TelemetryFPS4Character_C_0,352.42,79.25,-4382.12,-2712.92,273.9
112,2025-07-23T15:31:26.307024,BP_TelemetryFPS4Character_C_0,354.52,95.55,-4391.48,-2879.64,289.25
113,2025-07-23T15:31:26.508126,BP_TelemetryFPS4Character_C_0,351.14,86.53,-4403.95,-3058.52,276.23
114,2025-07-23T15:31:26.743093,BP_TelemetryFPS4Character_C_0,350.82,75.75,-4432.87,-3100.62,269.78
115,2025-07-23T15:31:26.979868,BP_TelemetryFPS4Character_C_0,348.99,54.24,-4474.08,-3227.43,273.63
116,2025-07-23T15:31:27.214478,BP_TelemetryFPS4Character_C_0,350.4,39.46,-4545.36,-3258.2,273.02
117,2025-07-23T15:31:27.448048,BP_TelemetryFPS4Character_C_0,354.16,49.84,-4591.88,-3137.45,272.18
118,2025-07-23T15:31:27.682333,BP_TelemetryFPS4Character_C_0,355.0,35.89,-4614.8,-3152.2,274.2
119,2025-07-23T15:31:27.917450,BP_TelemetryFPS4Character_C_0,351.42,27.71,-4716.56,-3141.08,262.71
120,2025-07-23T15:31:28.152576,BP_TelemetryFPS4Character_C_0,349.67,19.29,-4822.3,-3122.49,269.22
121,2025-07-23T15:31:28.387471,BP_TelemetryFPS4Character_C_0,351.75,6.11,-4818.86,-3072.72,272.79
122,2025-07-23T15:31:28.590001,BP_TelemetryFPS4Character_C_0,354.49,1.51,-4693.31,-2987.28,269.82
123,2025-07-23T15:31:28.792538,BP_TelemetryFPS4Character_C_0,353.87,349.72,-4796.79,-2925.04,276.43
124,2025-07-23T15:31:28.993795,BP_TelemetryFPS4Character_C_0,346.52,346.89,-4779.56,-2857.87,241.35
125,2025-07-23T15:31:29.197971,BP_TelemetryFPS4Character_C_0,340.41,334.73,-4679.35,-2877.24,154.02
126,2025-07-23T15:31:29.398127,BP_TelemetryFPS4Character_C_0,339.86,322.05,-4841.89,-2792.0,188.04
127,2025-07-23T15:31:29.631883,BP_TelemetryFPS4Character_C_0,347.8,316.77,-4958.87,-2606.54,260.02
128,2025-07-23T15:31:29.834278,BP_TelemetryFPS4Character_C_0,349.9,313.79,-4957.46,-2516.14,264.74
129,2025-07-23T15:31:30.069191,BP_TelemetryFPS4Character_C_0,350.78,309.94,-4868.58,-2532.66,243.84
130,2025-07-23T15:31:30.303974,BP_TelemetryFPS4Character_C_0,351.3,308.02,-4869.11,-2465.07,246.68
131,2025-07-23T15:31:30.540195,BP_TelemetryFPS4Character_C_0,348.68,308.97,-4737.26,-2487.22,193.9
132,2025-07-23T15:31:30.741469,BP_TelemetryFPS4Character_C_0,347.02,310.79,-4698.18,-2376.97,173.04
133,2025-07-23T15:31:30.943637,BP_TelemetryFPS4Character_C_0,351.05,310.62,-4703.76,-2245.62,217.76
134,2025-07-23T15:31:31.143441,BP_TelemetryFPS4Character_C_0,356.3,308.52,-4647.2,-1995.47,266.94
135,2025-07-23T15:31:31.378108,BP_TelemetryFPS4Character_C_0,354.72,306.95,-4632.15,-1914.63,247.54
136,2025-07-23T15:31:31.610728,BP_TelemetryFPS4Character_C_0,353.32,296.45,-4739.94,-1794.52,239.04
137,2025-07-23T15:31:31.812247,BP_TelemetryFPS4Character_C_0,354.67,285.5,-4810.76,-1752.38,252.16
138,2025-07-23T15:31:32.013622,BP_TelemetryFPS4Character_C_0,353.44,277.45,-4857.69,-1620.41,246.84
139,2025-07-23T15:31:32.249243,BP_TelemetryFPS4Character_C_0,353.94,264.04,-4931.77,-1155.93,291.45
140,2025-07-23T15:31:32.450534,BP_TelemetryFPS4Character_C_0,352.98,248.43,-5001.74,-1172.02,268.54
141,2025-07-23T15:31:32.685391,BP_TelemetryFPS4Character_C_0,350.3,255.75,-4915.64,-1013.22,269.07
142,2025-07-23T15:31:32.887799,BP_TelemetryFPS4Character_C_0,351.79,264.46,-4923.03,-905.77,274.23
143,2025-07-23T15:31:33.121986,BP_TelemetryFPS4Character_C_0,348.68,272.11,-4945.36,-1218.17,184.19
144,2025-07-23T15:31:33.391322,BP_TelemetryFPS4Character_C_0,348.7,284.95,-4933.65,-1047.76,197.36
145,2025-07-23T15:31:33.592092,BP_TelemetryFPS4Character_C_0,355.18,287.75,-5058.93,-772.49,277.15
146,2025-07-23T15:31:33.861738,BP_TelemetryFPS4Character_C_0,356.23,284.95,-5027.45,-804.5,273.86
147,2025-07-23T15:31:34.097980,BP_TelemetryFPS4Character_C_0,350.73,285.38,-5047.42,-402.56,280.24
148,2025-07-23T15:31:34.334391,BP_TelemetryFPS4Character_C_0,346.36,312.78,-4944.59,-270.5,272.23
149,2025-07-23T15:31:34.603846,BP_TelemetryFPS4Character_C_0,346.51,3.27,-4866.01,-47.26,261.68
150,2025-07-23T15:31:34.806046,BP_TelemetryFPS4Character_C_0,347.55,18.27,-4576.96,193.87,190.2
151,2025-07-23T15:31:35.040135,BP_TelemetryFPS4Character_C_0,350.36,23.3,-4322.87,482.83,159.36
152,2025-07-23T15:31:35.242988,BP_TelemetryFPS4Character_C_0,357.05,15.79,-4424.02,440.1,267.92
153,2025-07-23T15:31:35.477402,BP_TelemetryFPS4Character_C_0,354.52,15.6,-4331.35,544.21,232.16
154,2025-07-23T15:31:35.746849,BP_TelemetryFPS4Character_C_0,356.16,19.22,-3769.38,879.49,216.51
155,2025-07-23T15:31:36.015820,BP_TelemetryFPS4Character_C_0,358.51,12.23,-4146.11,711.31,282.3
156,2025-07-23T15:31:36.250961,BP_TelemetryFPS4Character_C_0,353.43,3.28,-4347.37,665.05,239.41
157,2025-07-23T15:31:36.485616,BP_TelemetryFPS4Character_C_0,357.47,292.49,-4824.59,521.8,294.45
158,2025-07-23T15:31:36.719054,BP_TelemetryFPS4Character_C_0,354.9,288.18,-4884.69,673.9,288.38
159,2025-07-23T15:31:36.954771,BP_TelemetryFPS4Character_C_0,346.89,274.21,-4957.36,784.88,269.31
160,2025-07-23T15:31:37.188849,BP_TelemetryFPS4Character_C_0,342.52,276.83,-4959.41,854.09,249.78
161,2025-07-23T15:31:37.458253,BP_TelemetryFPS4Character_C_0,334.71,281.48,-4951.0,935.03,204.9
162,2025-07-23T15:31:37.692974,BP_TelemetryFPS4Character_C_0,343.06,287.31,-4964.53,1045.99,243.95
163,2025-07-23T15:31:37.963548,BP_TelemetryFPS4Character_C_0,348.13,294.37,-5032.5,1125.35,264.61
164,2025-07-23T15:31:38.199973,BP_TelemetryFPS4Character_C_0,348.65,299.09,-5112.68,1163.57,264.61
165,2025-07-23T15:31:38.434264,BP_TelemetryFPS4Character_C_0,349.0,297.52,-5144.91,1268.83,269.12
166,2025-07-23T15:31:38.667940,BP_TelemetryFPS4Character_C_0,348.83,291.39,-5133.03,1369.37,268.72
167,2025-07-23T15:31:38.935844,BP_TelemetryFPS4Character_C_0,349.88,280.45,-5117.32,1467.23,271.73
168,2025-07-23T15:31:39.170262,BP_TelemetryFPS4Character_C_0,350.58,279.05,-5048.82,1507.97,265.05
169,2025-07-23T15:31:39.337461,BP_TelemetryFPS4Character_C_0,350.71,309.97,-4466.38,1306.65,197.48
170,2025-07-23T15:31:39.570876,BP_TelemetryFPS4Character_C_0,349.54,300.08,-4542.52,1427.1,226.37
171,2025-07-23T15:31:39.773002,BP_TelemetryFPS4Character_C_0,350.59,293.26,-4535.88,1543.6,264.99
172,2025-07-23T15:31:39.975529,BP_TelemetryFPS4Character_C_0,351.58,330.61,-3886.16,1382.19,192.5
173,2025-07-23T15:31:40.177847,BP_TelemetryFPS4Character_C_0,348.54,248.47,-4234.73,1959.67,273.42
174,2025-07-23T15:31:40.413141,BP_TelemetryFPS4Character_C_0,349.94,249.87,-4282.22,2062.93,276.44
175,2025-07-23T15:31:40.615585,BP_TelemetryFPS4Character_C_0,348.96,268.67,-4327.8,2206.42,274.08
176,2025-07-23T15:31:40.814748,BP_TelemetryFPS4Character_C_0,349.42,280.65,-4297.64,2204.37,275.85
177,2025-07-23T15:31:48.366728,BP_TelemetryFPS4Character_C_0,359.38,154.52,-2260.26,838.6,285.76
178,2025-07-23T15:31:48.563533,BP_TelemetryFPS4Character_C_0,359.38,153.82,-2283.25,865.09,285.46
179,2025-07-23T15:31:48.765960,BP_TelemetryFPS4Character_C_0,357.93,151.55,-1891.2,665.95,259.63
180,2025-07-23T15:31:48.967798,BP_TelemetryFPS4Character_C_0,357.75,148.06,-1804.37,593.07,262.65
181,2025-07-23T15:31:49.171004,BP_TelemetryFPS4Character_C_0,357.17,140.87,-1706.8,541.79,257.75
182,2025-07-23T15:31:49.373221,BP_TelemetryFPS4Character_C_0,356.12,139.82,-1914.9,606.23,226.74
183,2025-07-23T15:31:49.608052,BP_TelemetryFPS4Character_C_0,355.56,134.9,-1848.35,541.18,222.49
184,2025-07-23T15:31:49.808120,BP_TelemetryFPS4Character_C_0,355.45,127.13,-1686.93,404.48,236.76
185,2025-07-23T15:31:50.010251,BP_TelemetryFPS4Character_C_0,354.95,119.86,-1625.6,328.55,241.07
186,2025-07-23T15:31:50.209780,BP_TelemetryFPS4Character_C_0,354.73,107.37,-1494.03,123.58,261.46
187,2025-07-23T15:31:50.410786,BP_TelemetryFPS4Character_C_0,354.73,106.85,-1439.54,14.9,272.36
188,2025-07-23T15:31:50.644970,BP_TelemetryFPS4Character_C_0,354.17,120.16,-1451.12,18.49,267.72
189,2025-07-23T15:31:50.845894,BP_TelemetryFPS4Character_C_0,353.65,136.48,-1385.25,-54.64,272.96
190,2025-07-23T15:31:51.049197,BP_TelemetryFPS4Character_C_0,354.82,147.29,-1349.78,-59.99,275.03
191,2025-07-23T15:31:51.251309,BP_TelemetryFPS4Character_C_0,353.61,164.18,-1269.74,-102.69,273.78
192,2025-07-23T15:31:51.486432,BP_TelemetryFPS4Character_C_0,351.33,187.13,-1246.57,-114.79,262.15
193,2025-07-23T15:31:51.686043,BP_TelemetryFPS4Character_C_0,349.16,223.44,-1047.75,-96.0,272.86
194,2025-07-23T15:31:51.888500,BP_TelemetryFPS4Character_C_0,347.45,265.08,-902.96,57.85,267.17
195,2025-07-23T15:31:52.124002,BP_TelemetryFPS4Character_C_0,347.73,259.86,-902.63,169.3,271.63
196,2025-07-23T15:31:52.325771,BP_TelemetryFPS4Character_C_0,349.41,256.33,-905.09,223.88,265.87
197,2025-07-23T15:31:52.528351,BP_TelemetryFPS4Character_C_0,351.93,254.25,-886.16,332.94,276.48
198,2025-07-23T15:31:52.729843,BP_TelemetryFPS4Character_C_0,352.73,260.8,-848.94,367.65,272.04
199,2025-07-23T15:31:52.931132,BP_TelemetryFPS4Character_C_0,351.33,258.7,-824.83,552.11,275.9
200,2025-07-23T15:31:53.131495,BP_TelemetryFPS4Character_C_0,349.88,262.2,-846.77,651.16,272.33
201,2025-07-23T15:31:53.365527,BP_TelemetryFPS4Character_C_0,349.26,274.55,-873.64,741.01,271.62
202,2025-07-23T15:31:53.568012,BP_TelemetryFPS4Character_C_0,346.7,315.43,-957.23,871.72,266.8
203,2025-07-23T15:31:53.804186,BP_TelemetryFPS4Character_C_0,347.39,317.35,-1060.33,911.64,271.24
204,2025-07-23T15:31:54.004702,BP_TelemetryFPS4Character_C_0,349.8,276.56,-1224.47,890.27,271.41
205,2025-07-23T15:31:54.208383,BP_TelemetryFPS4Character_C_0,350.38,209.46,-1582.34,1018.3,248.92
206,2025-07-23T15:31:54.408754,BP_TelemetryFPS4Character_C_0,350.61,214.94,-1564.88,1126.18,261.36
207,2025-07-23T15:31:54.644509,BP_TelemetryFPS4Character_C_0,353.39,201.14,-1783.26,1188.03,265.23
208,2025-07-23T15:31:54.845131,BP_TelemetryFPS4Character_C_0,354.61,200.79,-1984.44,1196.5,271.0
209,2025-07-23T15:31:55.079363,BP_TelemetryFPS4Character_C_0,355.49,208.86,-2016.5,1202.09,278.84
210,2025-07-23T15:31:55.283557,BP_TelemetryFPS4Character_C_0,356.36,213.06,-1989.17,1282.35,291.49
211,2025-07-23T15:31:55.485477,BP_TelemetryFPS4Character_C_0,354.26,224.89,-2207.47,1249.71,270.12
212,2025-07-23T15:31:55.722868,BP_TelemetryFPS4Character_C_0,352.69,227.86,-2260.28,1339.2,265.05
213,2025-07-23T15:31:55.957557,BP_TelemetryFPS4Character_C_0,351.29,234.51,-2356.35,1345.87,248.37
214,2025-07-23T15:31:56.191831,BP_TelemetryFPS4Character_C_0,351.9,244.16,-2349.84,1425.1,264.2
215,2025-07-23T15:31:56.392809,BP_TelemetryFPS4Character_C_0,351.55,253.96,-2420.13,1448.75,266.39
216,2025-07-23T15:31:56.627034,BP_TelemetryFPS4Character_C_0,347.99,267.86,-2431.02,1600.06,273.73
217,2025-07-23T15:31:56.827287,BP_TelemetryFPS4Character_C_0,346.46,281.87,-2460.61,1615.58,268.89
218,2025-07-23T15:31:57.062475,BP_TelemetryFPS4Character_C_0,343.37,300.71,-2491.83,1693.21,267.13
219,2025-07-23T15:31:57.263345,BP_TelemetryFPS4Character_C_0,339.0,323.35,-2496.48,1728.27,216.97
220,2025-07-23T15:31:57.464226,BP_TelemetryFPS4Character_C_0,331.68,342.45,-2494.59,1765.38,165.47
221,2025-07-23T15:31:57.699121,BP_TelemetryFPS4Character_C_0,334.92,348.51,-2678.0,1789.25,279.86
222,2025-07-23T15:31:57.934059,BP_TelemetryFPS4Character_C_0,335.1,348.16,-2653.47,1776.25,273.82
223,2025-07-23T15:31:58.170778,BP_TelemetryFPS4Character_C_0,329.35,1.43,-2894.24,1875.38,366.19
224,2025-07-23T15:31:58.371524,BP_TelemetryFPS4Character_C_0,324.19,353.76,-2985.41,1830.81,401.21
225,2025-07-23T15:31:58.575093,BP_TelemetryFPS4Character_C_0,328.23,347.17,-2972.52,1733.56,357.44
226,2025-07-23T15:31:58.811573,BP_TelemetryFPS4Character_C_0,328.07,353.79,-2995.18,1689.23,319.84
227,2025-07-23T15:31:59.015269,BP_TelemetryFPS4Character_C_0,331.82,6.09,-3148.55,1702.56,369.85
228,2025-07-23T15:31:59.214745,BP_TelemetryFPS4Character_C_0,337.99,14.07,-3347.16,1700.85,440.96
229,2025-07-23T15:31:59.451218,BP_TelemetryFPS4Character_C_0,340.81,23.54,-3414.67,1650.82,443.29
230,2025-07-23T15:31:59.652694,BP_TelemetryFPS4Character_C_0,343.08,26.7,-3333.4,1649.09,383.44
231,2025-07-23T15:31:59.852615,BP_TelemetryFPS4Character_C_0,345.69,44.09,-3439.34,1653.22,351.12
