id,timestamp,player_id,aim_offset_x,aim_offset_y,hit_x,hit_y,hit_z
228,2025-07-23T13:34:49.390231,BP_TelemetryFPS4Character_C_0,-36.23,-150.38,-3565.35,656.83,262.28
229,2025-07-23T13:34:49.591130,BP_TelemetryFPS4Character_C_0,-34.31,-171.96,-3575.08,679.44,259.56
230,2025-07-23T13:34:49.825877,BP_TelemetryFPS4Character_C_0,-34.24,-172.43,-3575.1,679.33,259.46
231,2025-07-23T13:34:50.061259,BP_TelemetryFPS4Character_C_0,-34.21,-172.08,-3575.13,679.41,259.42
232,2025-07-23T13:34:50.295463,BP_TelemetryFPS4Character_C_0,-52.09,-172.26,-3578.76,678.87,283.45
233,2025-07-23T13:34:50.495706,BP_TelemetryFPS4Character_C_0,-59.89,161.31,-3579.85,717.62,301.72
234,2025-07-23T13:34:50.931350,BP_TelemetryFPS4Character_C_0,-42.96,155.32,-3574.24,714.25,270.93
235,2025-07-23T13:34:51.165588,BP_TelemetryFPS4Character_C_0,-42.96,155.32,-3574.24,714.25,270.93
236,2025-07-23T13:34:51.365568,BP_TelemetryFPS4Character_C_0,-61.2,-163.46,-3588.6,652.4,303.12
237,2025-07-23T13:34:51.600204,BP_TelemetryFPS4Character_C_0,-62.92,-166.28,-3591.29,651.49,304.3
238,2025-07-23T13:34:52.034857,BP_TelemetryFPS4Character_C_0,-57.77,-165.69,-3584.48,653.25,298.57
239,2025-07-23T13:34:52.236174,BP_TelemetryFPS4Character_C_0,-57.77,-165.69,-3584.48,653.25,298.57
240,2025-07-23T13:34:52.672519,BP_TelemetryFPS4Character_C_0,-68.47,-170.12,-3615.77,647.08,268.92
241,2025-07-23T13:34:52.872634,BP_TelemetryFPS4Character_C_0,-67.76,-173.53,-3602.16,649.98,300.79
242,2025-07-23T13:34:53.105590,BP_TelemetryFPS4Character_C_0,-64.59,-169.45,-3593.86,644.91,304.63
243,2025-07-23T13:34:53.306937,BP_TelemetryFPS4Character_C_0,-64.59,-169.45,-3593.86,644.91,304.63
244,2025-07-23T13:34:53.741765,BP_TelemetryFPS4Character_C_0,-64.59,-169.45,-3593.86,644.91,304.63
245,2025-07-23T13:34:53.975710,BP_TelemetryFPS4Character_C_0,-64.59,-169.45,-3593.86,644.91,304.63
246,2025-07-23T13:34:54.210639,BP_TelemetryFPS4Character_C_0,-69.29,141.41,-3605.25,734.3,263.49
247,2025-07-23T13:34:54.645200,BP_TelemetryFPS4Character_C_0,-70.3,134.22,-3628.5,762.94,164.55
248,2025-07-23T13:34:54.845411,BP_TelemetryFPS4Character_C_0,-69.8,114.53,-3610.46,773.94,168.75
249,2025-07-23T13:34:55.079134,BP_TelemetryFPS4Character_C_0,-69.13,103.8,-3600.15,779.8,164.47
250,2025-07-23T13:34:55.548238,BP_TelemetryFPS4Character_C_0,-69.13,103.8,-3600.14,779.76,164.59
251,2025-07-23T13:34:55.782288,BP_TelemetryFPS4Character_C_0,-69.13,103.8,-3600.02,779.29,165.85
252,2025-07-23T13:34:58.226810,BP_TelemetryFPS4Character_C_0,-64.41,103.96,-3585.65,719.54,304.64
253,2025-07-23T13:34:58.661992,BP_TelemetryFPS4Character_C_0,-64.62,138.52,-3631.06,709.32,304.4
254,2025-07-23T13:34:58.863954,BP_TelemetryFPS4Character_C_0,-79.12,130.72,-3576.1,804.6,147.86
255,2025-07-23T13:34:59.535264,BP_TelemetryFPS4Character_C_0,-85.88,-160.63,-3594.85,919.91,148.57
256,2025-07-23T13:34:59.736668,BP_TelemetryFPS4Character_C_0,-86.09,123.06,-3587.15,1048.34,151.62
257,2025-07-23T13:35:00.141277,BP_TelemetryFPS4Character_C_0,-85.98,-154.9,-3567.83,1114.79,273.2
258,2025-07-23T13:35:00.374296,BP_TelemetryFPS4Character_C_0,-81.55,-90.18,-3512.31,1152.73,143.62
259,2025-07-23T13:35:00.807920,BP_TelemetryFPS4Character_C_0,-39.77,-90.63,-3513.52,1355.75,266.9
260,2025-07-23T13:35:01.276683,BP_TelemetryFPS4Character_C_0,-26.89,-114.55,-3573.32,1449.88,253.0
261,2025-07-23T13:35:01.511479,BP_TelemetryFPS4Character_C_0,-34.89,-41.99,-3655.51,1508.57,266.99
262,2025-07-23T13:35:02.014668,BP_TelemetryFPS4Character_C_0,-35.17,-16.44,-3777.8,1425.57,261.81
263,2025-07-23T13:35:02.250510,BP_TelemetryFPS4Character_C_0,-26.71,-55.19,-3927.65,1302.81,253.22
264,2025-07-23T13:35:02.453184,BP_TelemetryFPS4Character_C_0,-20.97,-15.33,-4003.45,1392.05,249.75
265,2025-07-23T13:35:02.890372,BP_TelemetryFPS4Character_C_0,-20.34,26.58,-4186.3,1433.6,249.41
266,2025-07-23T13:35:03.125605,BP_TelemetryFPS4Character_C_0,-22.23,41.32,-4264.08,1296.83,250.47
267,2025-07-23T13:35:03.593476,BP_TelemetryFPS4Character_C_0,-18.52,58.38,-4288.28,1124.29,248.37
268,2025-07-23T13:35:03.794979,BP_TelemetryFPS4Character_C_0,-19.82,50.9,-4275.78,962.0,249.1
269,2025-07-23T13:35:04.063694,BP_TelemetryFPS4Character_C_0,-21.15,56.76,-4320.39,752.55,249.85
270,2025-07-23T13:35:04.264037,BP_TelemetryFPS4Character_C_0,-19.46,90.35,-4321.65,650.93,248.9
271,2025-07-23T13:35:04.500400,BP_TelemetryFPS4Character_C_0,-19.07,113.23,-4296.18,564.1,248.67
272,2025-07-23T13:35:04.735413,BP_TelemetryFPS4Character_C_0,-21.84,145.68,-4220.89,442.09,250.24
273,2025-07-23T13:35:04.968800,BP_TelemetryFPS4Character_C_0,-39.09,157.31,-4157.72,399.66,266.19
274,2025-07-23T13:35:05.170543,BP_TelemetryFPS4Character_C_0,-43.08,113.33,-4115.79,440.29,271.25
275,2025-07-23T13:35:05.607898,BP_TelemetryFPS4Character_C_0,-40.45,109.26,-4116.47,439.33,267.93
276,2025-07-23T13:35:05.875651,BP_TelemetryFPS4Character_C_0,-26.34,120.54,-4179.41,382.7,250.87
277,2025-07-23T13:35:06.076400,BP_TelemetryFPS4Character_C_0,-19.91,90.09,-4186.74,319.14,249.17
278,2025-07-23T13:35:06.277371,BP_TelemetryFPS4Character_C_0,-20.47,61.71,-4217.24,213.58,249.5
279,2025-07-23T13:35:06.512230,BP_TelemetryFPS4Character_C_0,-20.42,34.5,-4284.59,140.36,249.48
280,2025-07-23T13:35:06.983561,BP_TelemetryFPS4Character_C_0,-20.54,11.34,-4464.0,117.56,249.6
281,2025-07-23T13:35:07.219241,BP_TelemetryFPS4Character_C_0,-42.88,-6.56,-4604.08,266.71,272.03
282,2025-07-23T13:35:07.421541,BP_TelemetryFPS4Character_C_0,-38.91,18.93,-4593.63,421.37,269.01
283,2025-07-23T13:35:07.623088,BP_TelemetryFPS4Character_C_0,-38.43,1.01,-4572.1,560.6,265.48
284,2025-07-23T13:35:08.092444,BP_TelemetryFPS4Character_C_0,-38.23,-10.94,-4519.49,729.23,266.94
285,2025-07-23T13:35:08.328981,BP_TelemetryFPS4Character_C_0,-25.12,-105.24,-4597.19,785.54,252.14
286,2025-07-23T13:35:08.764412,BP_TelemetryFPS4Character_C_0,-26.98,-78.66,-4408.03,931.37,253.4
287,2025-07-23T13:35:08.998079,BP_TelemetryFPS4Character_C_0,-26.05,-69.05,-4331.1,1041.02,252.73
288,2025-07-23T13:35:09.200125,BP_TelemetryFPS4Character_C_0,-20.68,-91.98,-4320.63,1150.04,249.59
289,2025-07-23T13:35:09.468859,BP_TelemetryFPS4Character_C_0,-17.6,-69.93,-4253.18,1270.03,247.85
290,2025-07-23T13:35:09.704315,BP_TelemetryFPS4Character_C_0,-17.92,-84.23,-4327.31,1413.0,248.03
291,2025-07-23T13:35:09.906840,BP_TelemetryFPS4Character_C_0,-18.61,-84.15,-4343.21,1568.74,248.41
292,2025-07-23T13:35:10.342319,BP_TelemetryFPS4Character_C_0,-19.47,-84.15,-4360.32,1735.68,248.9
293,2025-07-23T13:35:10.643698,BP_TelemetryFPS4Character_C_0,-14.99,-76.28,-4355.18,1863.0,246.44
294,2025-07-23T13:35:10.911435,BP_TelemetryFPS4Character_C_0,-14.77,-70.46,-4391.42,2081.66,246.33
295,2025-07-23T13:35:11.414406,BP_TelemetryFPS4Character_C_0,-29.72,-65.77,-4492.78,2219.26,254.69
296,2025-07-23T13:35:11.650515,BP_TelemetryFPS4Character_C_0,-16.19,-57.72,-4523.89,2260.74,247.09
297,2025-07-23T13:35:11.885486,BP_TelemetryFPS4Character_C_0,-20.19,-63.25,-4626.79,2360.92,249.3
298,2025-07-23T13:35:12.423918,BP_TelemetryFPS4Character_C_0,-25.68,-60.6,-4728.41,2388.83,252.45
299,2025-07-23T13:35:12.658579,BP_TelemetryFPS4Character_C_0,-31.16,-25.74,-4795.72,2462.24,253.55
300,2025-07-23T13:35:13.126743,BP_TelemetryFPS4Character_C_0,-24.3,-29.23,-4933.3,2461.9,251.65
301,2025-07-23T13:35:13.394067,BP_TelemetryFPS4Character_C_0,-24.15,-25.93,-4987.41,2447.12,251.56
302,2025-07-23T13:35:13.662384,BP_TelemetryFPS4Character_C_0,-21.21,-5.95,-5070.73,2476.87,249.88
303,2025-07-23T13:35:13.962841,BP_TelemetryFPS4Character_C_0,-20.68,-7.44,-5167.35,2438.44,249.59
304,2025-07-23T13:35:14.263605,BP_TelemetryFPS4Character_C_0,-26.81,-1.95,-5286.9,2404.0,253.52
305,2025-07-23T13:35:14.733767,BP_TelemetryFPS4Character_C_0,-32.72,5.09,-5327.6,2324.68,257.21
306,2025-07-23T13:35:14.968520,BP_TelemetryFPS4Character_C_0,-39.96,5.56,-5351.63,2320.27,267.14
