timestamp,aim_offset_x,aim_offset_y,hit_x,hit_y,hit_z,aimbot
2025-07-08T18:05:18.306844,-1.69,96.32,-2531.61,-1456.4,272.04,1
2025-07-08T18:05:18.539956,-1.83,95.6,-2504.33,-1594.53,273.96,1
2025-07-08T18:05:18.739492,-1.98,95.68,-2503.65,-1615.12,272.21,1
2025-07-08T18:05:18.973104,-2.11,94.74,-2479.92,-1717.14,273.99,1
2025-07-08T18:05:19.173214,-2.22,95.8,-2505.36,-1618.16,268.37,1
2025-07-08T18:05:19.374148,-2.41,95.43,-2480.5,-1815.84,273.8,1
2025-07-08T18:05:19.575719,-3,94.09,-2457.97,-1894.71,270.52,1
2025-07-08T18:05:19.810002,-3.07,97.34,-2493.3,-1905.61,270.1,1
2025-07-08T18:05:20.011292,-3.18,94.09,-2458.18,-1890.53,268.29,1
2025-07-08T18:05:20.212886,-3.37,93.6,-2446.71,-1986.12,271.76,1
2025-07-08T18:05:20.446603,-3.54,91.17,-2420.2,-2138.79,279.66,1
2025-07-08T18:05:20.646904,-4.42,105.12,-2522.86,-2125.86,271.48,1
2025-07-08T18:05:20.882475,-4.82,105.52,-2509.71,-2184.33,273.54,1
2025-07-08T18:05:21.084612,-5.07,110.31,-2532.89,-2209.39,273.45,1
2025-07-08T18:05:21.318981,-14.99,-169.21,-2535.45,-2559.38,272.29,1
2025-07-08T18:05:21.553780,-37.32,-151.84,-2468.04,-2565.82,268.63,1
2025-07-08T18:05:21.754748,-1.02,95.64,-2571.6,-919.92,275.15,1
2025-07-08T18:05:21.956134,-1.1,95.64,-2571.51,-921.17,273.11,1
2025-07-08T18:05:22.188991,-1.16,95.64,-2581.42,-820.4,269.36,1
2025-07-08T18:05:22.388931,-1.24,95.64,-2581.32,-821.35,266.98,1
2025-07-08T18:05:22.589097,-1.3,95.64,-2581.3,-821.62,264.98,1
2025-07-08T18:05:22.789593,-1.37,95.64,-2581.32,-821.42,262.86,1
2025-07-08T18:05:23.024850,-1.45,96.54,-2538.44,-1433.44,276.1,1
2025-07-08T18:05:23.225979,-1.47,95.31,-2522.29,-1349.3,273.49,1
2025-07-08T18:05:23.462689,-1.58,95.75,-2520.76,-1456.15,274.31,1
2025-07-08T18:05:23.663988,-1.67,94.94,-2505.14,-1458.89,272.63,1
2025-07-08T18:05:23.865056,-1.71,96.32,-2530.96,-1462.26,271.99,1
2025-07-08T18:05:24.099702,-1.84,95.6,-2503.88,-1599.21,273.88,1
2025-07-08T18:05:24.300648,-2,95.68,-2503.24,-1619.3,272.09,1
2025-07-08T18:05:24.535398,-2.12,94.74,-2483.72,-1671.18,272.01,1
2025-07-08T18:05:24.737588,-2.24,95.8,-2506.77,-1604.34,267.49,1
2025-07-08T18:05:24.971872,-3.02,94.09,-2457.93,-1894.62,270.33,1
2025-07-08T18:05:25.173451,-3.08,97.36,-2495,-1893.77,269.34,1
2025-07-08T18:05:25.375407,-3.2,94.06,-2456.03,-1916.35,269.53,1
2025-07-08T18:05:25.611904,-3.39,93.53,-2446.04,-1985.99,271.57,1
2025-07-08T18:05:25.811929,-3.56,91.09,-2420.78,-2076.67,275.64,1
2025-07-08T18:05:26.045077,-4.43,105.08,-2521.97,-2128.16,271.57,1
2025-07-08T18:05:26.244971,-4.84,105.53,-2511.55,-2177.79,272.85,1
2025-07-08T18:05:26.479949,-5.13,110.49,-2486.58,-2336.49,285.25,1
2025-07-08T18:05:26.679802,-14.99,-169.21,-2535.45,-2559.38,272.29,1
2025-07-08T18:05:26.914800,-37.32,-151.84,-2468.04,-2565.82,268.63,1
2025-07-08T18:05:27.115530,-1.03,95.64,-2580.39,-830.87,273.42,1
2025-07-08T18:05:27.352477,-1.1,95.64,-2589.98,-734.16,269.35,1
2025-07-08T18:05:27.553999,-1.16,95.64,-2589.9,-734.5,267.43,1
2025-07-08T18:05:27.754667,-1.24,95.64,-2589.89,-734.61,264.88,1
2025-07-08T18:05:27.954749,-1.31,95.64,-2589.91,-734.4,262.76,1
2025-07-08T18:05:28.189794,-1.38,95.64,-2589.96,-733.87,260.5,1
2025-07-08T18:05:28.389904,-1.46,96.54,-2537.81,-1438.94,275.99,1
2025-07-08T18:05:28.624477,-1.48,95.31,-2521.78,-1354.86,273.45,1
2025-07-08T18:05:28.825939,-1.59,95.75,-2520.02,-1463.51,274.31,1
2025-07-08T18:05:29.028120,-1.68,94.92,-2507.68,-1425.47,271.43,1
2025-07-08T18:05:29.231158,-1.72,96.32,-2533.42,-1440.06,271.08,1
2025-07-08T18:05:29.465882,-1.86,95.6,-2508.1,-1556.06,272.24,1
2025-07-08T18:05:29.667757,-2.01,95.68,-2509.3,-1558.31,269.67,1
2025-07-08T18:05:29.902678,-2.14,94.74,-2483.31,-1676.18,271.9,1
2025-07-08T18:05:30.103516,-3.04,94.09,-2456.18,-1918.7,271.41,1
2025-07-08T18:05:30.337332,-3.1,97.37,-2500.92,-1848.98,266.73,1
2025-07-08T18:05:30.538030,-3.22,94.02,-2455.31,-1921.47,269.59,1
2025-07-08T18:05:30.738885,-3.42,93.49,-2449.35,-1923.98,267.64,1
2025-07-08T18:05:30.973458,-3.59,91.03,-2420.19,-2083.8,275.87,1
2025-07-08T18:05:31.173579,-4.45,105.06,-2520.09,-2134.43,271.92,1
2025-07-08T18:05:31.374654,-4.86,105.53,-2509.16,-2186.6,273.48,1
2025-07-08T18:05:31.575506,-5.2,110.65,-2484.03,-2344.96,285.8,1
2025-07-08T18:05:31.809990,-14.99,-169.21,-2535.45,-2559.38,272.29,1
2025-07-08T18:05:32.011889,-37.32,-151.84,-2468.04,-2565.82,268.63,1
2025-07-08T18:05:32.211259,-1.01,95.64,-2603.51,-596.64,269.93,1
2025-07-08T18:05:32.447613,-1.03,95.64,-2603.49,-596.86,269.07,1
2025-07-08T18:05:32.647848,-1.11,95.64,-2603.5,-597.22,266.56,1
2025-07-08T18:05:32.848795,-1.17,95.64,-2603.45,-597.22,264.48,1
2025-07-08T18:05:33.050827,-1.24,95.64,-2603.48,-596.89,262.02,1
2025-07-08T18:05:33.251230,-1.32,95.64,-2636.36,-263.86,251.72,1
2025-07-08T18:05:33.485917,-1.39,95.64,-2636.21,-265.34,248.89,1
2025-07-08T18:05:33.686822,-1.47,96.55,-2537.45,-1444.31,276,1
2025-07-08T18:05:33.888870,-1.49,95.31,-2521.28,-1360.21,273.43,1
2025-07-08T18:05:34.090129,-1.6,95.75,-2525.65,-1407.58,272.58,1
2025-07-08T18:05:34.322922,-1.69,94.92,-2508.28,-1418.52,271.03,1
2025-07-08T18:05:34.523157,-1.73,96.32,-2536.62,-1411.09,270.01,1
2025-07-08T18:05:34.723129,-1.87,95.6,-2507.61,-1561.13,272.2,1
2025-07-08T18:05:34.958557,-3.05,94.09,-2455.94,-1921.84,271.4,1
2025-07-08T18:05:35.159506,-3.11,97.38,-2500.42,-1853.49,266.81,1
2025-07-08T18:05:35.394460,-3.24,93.99,-2459.28,-1858.86,265.84,1
2025-07-08T18:05:35.594429,-3.31,97.26,-2499.19,-1851.8,264.33,1
2025-07-08T18:05:35.828980,-3.62,90.99,-2419.8,-2090.42,276.09,1
2025-07-08T18:05:36.029124,-4.48,105.04,-2517.88,-2142.22,272.39,1
2025-07-08T18:05:36.566080,-4.89,105.54,-2507.12,-2194.05,274,1
2025-07-08T18:05:36.899894,-5.24,110.69,-2482.28,-2350,286.15,1
2025-07-08T18:05:37.101036,-14.99,-169.21,-2535.45,-2559.38,272.29,1
2025-07-08T18:05:37.300127,-37.32,-151.84,-2468.04,-2565.82,268.63,1
2025-07-08T18:05:37.534990,-1.01,95.64,-2618.61,-443.64,267.22,1
2025-07-08T18:05:37.736535,-1.04,95.64,-2618.6,-443.79,266.17,1
2025-07-08T18:05:37.937569,-1.11,95.64,-2618.66,-443.7,263.44,1
2025-07-08T18:05:38.138440,-1.17,95.64,-2618.69,-442.83,261.15,1
2025-07-08T18:05:38.340050,-1.25,95.64,-2618.9,-440.74,258.34,1
2025-07-08T18:05:38.576502,-1.32,95.64,-2635.18,-275.81,251.77,1
2025-07-08T18:05:38.777164,-1.39,95.64,-2635.03,-277.31,248.93,1
2025-07-08T18:05:38.976873,-1.48,96.55,-2544.59,-1382.17,274.25,1
2025-07-08T18:05:39.177216,-1.5,95.31,-2520.73,-1366.12,273.43,1
2025-07-08T18:05:39.411356,-1.6,95.75,-2524.92,-1414.82,272.62,1
2025-07-08T18:05:39.612713,-1.7,94.92,-2507.67,-1425.61,271.06,1
2025-07-08T18:05:39.844903,-1.74,96.32,-2543.3,-1350.76,267.97,1
2025-07-08T18:05:40.045589,-3.07,94.08,-2460.36,-1859.83,267.86,1
2025-07-08T18:05:40.248079,-3.13,97.38,-2499.84,-1858.37,266.89,1
2025-07-08T18:05:40.448281,-3.26,93.96,-2458.84,-1860.77,265.7,1
2025-07-08T18:05:40.650561,-3.64,90.97,-2419.5,-2097.56,276.33,1
2025-07-08T18:05:40.883386,-4.5,105.03,-2515.56,-2150.45,272.9,1
2025-07-08T18:05:41.084525,-4.92,105.54,-2518.71,-2152.44,270.11,1
2025-07-08T18:05:41.285027,-5.25,110.64,-2480.37,-2354.61,286.56,1
2025-07-08T18:05:41.485730,-14.99,-169.21,-2535.45,-2559.38,272.29,1
2025-07-08T18:05:41.720365,-37.32,-151.84,-2468.04,-2565.82,268.63,1
2025-07-08T18:05:41.922622,-1.01,95.64,-2622.25,-406.79,266.55,1
2025-07-08T18:05:42.224114,-1.04,95.64,-2622.23,-406.94,265.38,1
2025-07-08T18:05:42.524756,-1.11,95.64,-2622.31,-406.71,262.57,1
2025-07-08T18:05:42.725841,-1.18,95.64,-2622.35,-405.76,260.23,1
2025-07-08T18:05:43.059977,-1.25,95.64,-2622.62,-403.03,257.24,1
2025-07-08T18:05:43.427671,-1.33,95.64,-2634.08,-286.94,251.81,1
2025-07-08T18:05:43.729727,-1.4,95.64,-2649.64,-129.25,245.05,1
2025-07-08T18:05:44.063653,-1.48,96.55,-2547.8,-1354.22,273.38,1
2025-07-08T18:05:44.398405,-1.51,95.31,-2521.74,-1355.23,273,1
2025-07-08T18:05:44.732354,-1.61,95.75,-2530.87,-1355.71,270.79,1
2025-07-08T18:05:45.066252,-1.71,94.92,-2512.83,-1365.71,269.09,1
2025-07-08T18:05:45.268354,-3.09,94.08,-2460.18,-1862.26,267.77,1
2025-07-08T18:05:45.469862,-3.67,91.03,-2419.84,-2104.85,276.63,1
2025-07-08T18:06:02.588845,-4.53,105.02,-2513.25,-2158.77,273.41,1
2025-07-08T18:06:02.969669,-4.95,105.54,-2538.79,-2080.32,263.41,1
2025-07-08T18:06:03.310432,-5.27,110.61,-2479.36,-2356.96,286.73,1
2025-07-08T18:06:03.643227,-14.99,-169.22,-2566.67,-2565.29,263.77,1
2025-07-08T18:06:04.011641,-28.56,-117.67,-2460.74,-2628.69,254.03,1
2025-07-08T18:06:04.368066,-36.14,133.86,-2463.16,-2482.71,262.22,1
2025-07-08T18:06:04.694712,-1.01,95.64,-2648.88,-136.96,261.76,1
2025-07-08T18:06:04.939446,-1.04,95.64,-2648.93,-136.54,260.32,1
2025-07-08T18:06:05.119129,-1.12,95.64,-2649.14,-135.04,257.11,1
2025-07-08T18:06:05.325116,-1.18,95.64,-2649.04,-135.41,254.48,1
2025-07-08T18:06:05.527155,-1.26,95.64,-2666.77,44.21,247.07,1
2025-07-08T18:06:05.746406,-1.33,95.64,-2666.71,43.67,243.87,1
2025-07-08T18:06:05.926762,-1.41,95.64,-2666.73,43.79,240.53,1
2025-07-08T18:06:06.162084,-1.49,96.55,-2691.54,-102.71,240.49,1
2025-07-08T18:06:06.349964,-1.51,95.31,-2652.08,48,235.65,1
2025-07-08T18:06:06.551598,-3.69,91.16,-2414.95,-2394.37,295.14,1
2025-07-08T18:06:06.751605,-4.56,105.01,-2534.45,-2079.47,266.66,1
2025-07-08T18:06:06.985760,-4.98,105.55,-2538.42,-2081.71,263.24,1
2025-07-08T18:06:07.176779,-5.29,110.55,-2532.87,-2213.69,272.53,1
2025-07-08T18:06:07.379090,-5.28,81.43,-2374.72,-2287.92,281.19,1
2025-07-08T18:06:07.613669,-15.02,-169.24,-2566.17,-2565.14,263.82,1
2025-07-08T18:06:07.814295,-29.21,-117.11,-2458.58,-2626.67,254.39,1
2025-07-08T18:06:08.016189,-36.14,133.86,-2463.16,-2482.71,262.22,1
2025-07-08T18:06:08.250427,-1.01,95.64,-2653.2,-93.24,260.96,1
2025-07-08T18:06:08.450903,-1.04,95.64,-2653.3,-92.27,259.38,1
2025-07-08T18:06:08.651575,-1.12,95.64,-2653.88,-87.04,256.02,1
2025-07-08T18:06:08.852721,-1.18,95.64,-2665.93,35.77,250.76,1
2025-07-08T18:06:09.256040,-1.27,95.64,-2680.66,184.96,243.75,1
2025-07-08T18:06:09.591717,-1.34,95.64,-2680.67,185.08,240.34,1
2025-07-08T18:06:09.932085,-1.41,95.64,-2680.76,186,236.77,1
2025-07-08T18:06:10.299079,-1.5,96.55,-2690.4,-112.65,240.49,1
2025-07-08T18:06:10.637941,-3.7,91.25,-2415.06,-2399.37,295.42,1
2025-07-08T18:06:10.955570,-4.59,105,-2533.65,-2082.3,266.64,1
2025-07-08T18:06:11.291056,-5.02,105.55,-2521.99,-2140.8,268.32,1
2025-07-08T18:06:11.627527,-5.3,110.51,-2531.74,-2215.99,272.66,1
2025-07-08T18:06:11.967954,-5.3,81.43,-2375.21,-2291.11,281.39,1
2025-07-08T18:06:12.303255,-15.03,-169.25,-2566.12,-2565.11,263.83,1
2025-07-08T18:06:12.637976,-29.95,-116.7,-2456.59,-2624.36,254.78,1
2025-07-08T18:06:12.970984,-36.14,133.86,-2463.16,-2482.71,262.22,1
2025-07-08T18:06:13.304937,-1.01,95.64,-2680.27,180.96,256.07,1
2025-07-08T18:06:13.641039,-1.05,95.64,-2680.16,179.88,254.25,1
2025-07-08T18:06:13.975594,-1.12,95.64,-2694.22,321.54,247.82,1
2025-07-08T18:06:14.179256,-1.19,95.64,-2694.08,320.86,244.65,1
2025-07-08T18:06:14.379541,-1.27,95.64,-2694.08,320.92,240.51,1
2025-07-08T18:06:14.624621,-1.34,95.64,-2694.17,321.86,236.89,1
2025-07-08T18:06:14.827107,-3.72,91.35,-2415.22,-2402.7,295.59,1
2025-07-08T18:06:15.033347,-4.6,104.98,-2531.92,-2087.93,266.97,1
2025-07-08T18:06:15.266569,-5.04,105.57,-2520.79,-2145.65,268.62,1
2025-07-08T18:06:15.467677,-5.33,110.48,-2530.6,-2218.47,272.77,1
2025-07-08T18:06:15.669434,-5.33,81.43,-2375.62,-2293.76,281.53,1
2025-07-08T18:06:15.904806,-15.06,-169.25,-2565.55,-2564.99,263.89,1
2025-07-08T18:06:16.138550,-30.85,-116.35,-2454.53,-2621.58,255.25,1
2025-07-08T18:06:19.988578,-36.14,133.86,-2463.16,-2482.71,262.22,1
2025-07-08T18:06:20.323789,-1.01,95.64,-2693.03,310.24,253.7,1
2025-07-08T18:06:20.657955,-1.05,95.64,-2712.29,505.36,248.03,1
2025-07-08T18:06:20.991716,-1.13,95.64,-2712.29,504.53,243.93,1
2025-07-08T18:06:21.326924,-1.19,95.64,-2712.22,504.67,240.52,1
2025-07-08T18:06:21.661364,-1.28,95.64,-2712.35,505.98,236.04,1
2025-07-08T18:06:21.997971,-3.75,91.59,-2426.73,-2009.54,269.77,1
2025-07-08T18:06:22.332520,-4.62,104.92,-2528.97,-2097.27,267.63,1
2025-07-08T18:06:22.666944,-5.06,105.61,-2519.96,-2149.84,268.87,1
2025-07-08T18:06:23.001588,-5.37,110.42,-2528.84,-2222.32,272.93,1
2025-07-08T18:06:23.337700,-5.37,81.47,-2376.42,-2298,281.78,1
2025-07-08T18:06:23.671252,-15.06,-169.25,-2565.55,-2564.99,263.89,1
2025-07-08T18:06:23.872039,-32.61,-115.95,-2450.72,-2615.25,257.03,1
2025-07-08T18:06:24.107094,-36.14,133.86,-2463.16,-2482.71,262.22,1
2025-07-08T18:06:24.310546,-1.01,95.64,-2710.76,489.9,250.4,1
2025-07-08T18:06:24.543283,-1.06,95.64,-2727.71,661.52,244.87,1
2025-07-08T18:06:24.745592,-1.14,95.64,-2727.79,661.55,240.5,1
2025-07-08T18:06:24.946384,-1.2,95.64,-2727.8,662.52,236.85,1
2025-07-08T18:06:25.147433,-3.78,91.78,-2431.79,-1899.99,262.2,1
2025-07-08T18:06:25.348621,-4.65,104.88,-2525.46,-2109.18,268.43,1
2025-07-08T18:06:25.583711,-5.09,105.65,-2531.17,-2110.74,265.03,1
2025-07-08T18:06:25.793836,-5.42,110.47,-2527.2,-2227.4,273.12,1
2025-07-08T18:06:26.059522,-5.42,81.5,-2377.52,-2304.48,282.19,1
2025-07-08T18:06:26.293663,-15.16,-169.25,-2557.55,-2563.47,265.84,1
2025-07-08T18:06:26.494813,-16.99,152.65,-2525.69,-2477.11,267.34,1
2025-07-08T18:06:26.863273,-19.26,171.42,-2577.21,-2510.95,248.77,1
2025-07-08T18:06:27.330882,-24.28,151.99,-2524.35,-2476.13,251.64,1
2025-07-08T18:06:27.797361,-25.08,-144.24,-2511.36,-2607.36,252.1,1
2025-07-08T18:06:28.131203,-34.68,66.19,-2379.96,-2463.07,259.9,1
2025-07-08T18:06:28.465758,-1.02,95.64,-2726.35,647.77,247.46,1
2025-07-08T18:06:28.666961,-1.06,95.64,-2726.29,647.23,244.89,1
2025-07-08T18:06:28.904444,-1.14,95.64,-2736.07,745.37,238.54,1
2025-07-08T18:06:29.105429,-3.81,91.95,-2433.74,-1899.12,261.79,1
2025-07-08T18:06:29.305835,-4.67,104.85,-2529.96,-2091.17,266.7,1
2025-07-08T18:06:29.506644,-5.12,105.68,-2536.18,-2093.73,263.19,1
2025-07-08T18:06:29.743619,-5.47,110.46,-2590.04,-2058.95,255.63,1
2025-07-08T18:06:29.945681,-5.47,81.52,-2368.92,-2246.33,276.33,1
2025-07-08T18:06:30.146584,-15.32,-169.25,-2551.22,-2562.27,267.21,1
2025-07-08T18:06:30.379449,-17.45,151.99,-2518.77,-2479.12,268.57,1
2025-07-08T18:06:30.580820,-19.67,171.29,-2573.14,-2511.2,249.01,1
2025-07-08T18:06:30.782518,-25.42,151.99,-2518.36,-2479.32,252.3,1
2025-07-08T18:06:31.015820,-25.97,-144.36,-2507.42,-2604.23,252.61,1
2025-07-08T18:06:31.485528,-34.68,66.19,-2379.96,-2463.07,259.9,1
2025-07-08T18:06:31.820913,-1.02,95.64,-2734.33,728.67,245.84,1
2025-07-08T18:06:32.157476,-1.07,95.64,-2734.31,728.39,243.09,1
2025-07-08T18:06:32.491369,-1.11,95.64,-2734.32,728.55,240.49,1
2025-07-08T18:06:32.825132,-3.86,92.1,-2435.73,-1889.43,260.66,1
2025-07-08T18:06:33.159559,-4.72,104.82,-2542.93,-2041.32,262.12,1
2025-07-08T18:06:33.494930,-5.17,105.7,-2551.12,-2041.26,257.87,1
2025-07-08T18:06:33.829386,-5.54,110.53,-2558.01,-2146.27,264.06,1
2025-07-08T18:06:34.163863,-5.54,81.65,-2371.05,-2256.46,277,1
2025-07-08T18:06:34.498633,-15.6,-169.25,-2543.21,-2560.75,268.8,1
2025-07-08T18:06:34.836265,-18.07,150.97,-2509.64,-2481.73,270.34,1
2025-07-08T18:06:35.189673,-20.23,171.42,-2568,-2512.32,249.32,1
2025-07-08T18:06:35.525034,-27.12,152.56,-2577.75,-2449.85,214.74,1
2025-07-08T18:06:35.859092,-34.68,66.19,-2379.96,-2463.07,259.9,1
2025-07-08T18:06:36.193348,-1,95.64,-2732.75,712.67,247.21,1
2025-07-08T18:06:36.503816,-1.02,95.64,-2746.44,851.31,243.44,1
2025-07-08T18:06:36.838349,-1.07,95.64,-2746.46,851.47,240.48,1
2025-07-08T18:06:37.169733,-1.12,95.64,-2746.51,852.11,237.75,1
2025-07-08T18:06:37.515247,-3.9,92.23,-2439.41,-1833.37,256.29,1
2025-07-08T18:06:37.853659,-4.77,104.8,-2540.53,-2049.79,262.4,1
2025-07-08T18:06:38.187166,-5.23,105.75,-2549.07,-2050.09,258.16,1
2025-07-08T18:06:38.521565,-5.62,110.6,-2554.95,-2155.86,264.47,1
2025-07-08T18:06:38.855743,-5.62,81.73,-2372.23,-2261.79,277.14,1
2025-07-08T18:06:39.189802,-15.99,-169.25,-2614.95,-2574.36,246.98,1
2025-07-08T18:06:39.550874,-18.86,150.14,-2560.82,-2450.46,248.41,1
2025-07-08T18:06:39.884916,-20.99,171.5,-2561.42,-2513.55,249.76,1
2025-07-08T18:06:40.220111,-25.19,123.6,-2479.42,-2434.52,252.17,1
2025-07-08T18:06:40.552733,-34.68,66.19,-2379.96,-2463.07,259.9,1
2025-07-08T18:06:40.892390,-1,95.64,-2744.94,836.13,245.02,1
2025-07-08T18:06:41.231902,-1.03,95.64,-2744.93,836,243.5,1
2025-07-08T18:06:41.567604,-1.08,95.64,-2761.65,1005.44,237.28,1
2025-07-08T18:06:41.884173,-3.95,92.33,-2437.16,-1920.85,261.72,1
2025-07-08T18:06:42.228284,-4.82,104.81,-2551.26,-2009.62,258.39,1
2025-07-08T18:06:42.571123,-5.3,105.78,-2560.02,-2012.29,253.92,1
2025-07-08T18:06:42.906993,-5.7,110.73,-2553,-2163.55,264.65,1
2025-07-08T18:06:43.242070,-5.71,81.78,-2364.95,-2209.72,271.46,1
2025-07-08T18:06:43.573344,-16.48,-169.25,-2608.21,-2573.08,247.24,1
2025-07-08T18:06:43.906484,-19.71,149,-2551.78,-2451.92,248.88,1
2025-07-08T18:06:44.227206,-21.93,171.56,-2553.98,-2514.81,250.3,1
2025-07-08T18:06:44.554149,-26.48,123.48,-2475.32,-2440.23,252.9,1
2025-07-08T18:06:44.941514,-34.68,66.19,-2379.96,-2463.07,259.9,1
2025-07-08T18:06:45.235044,-1,95.64,-2760.14,990.09,242.27,1
2025-07-08T18:06:45.581116,-1.03,95.64,-2760.15,990.25,240.47,1
2025-07-08T18:06:45.920023,-4.01,92.43,-2437.47,-1938.56,262.37,1
2025-07-08T18:06:46.230257,-4.88,104.79,-2548.36,-2019.76,258.77,1
2025-07-08T18:06:46.598287,-5.37,105.82,-2557.6,-2022.12,254.2,1
2025-07-08T18:06:47.057621,-5.79,110.94,-2550.99,-2172.92,264.99,1
2025-07-08T18:06:47.402017,-5.8,81.91,-2366.15,-2212.54,271.22,1
2025-07-08T18:06:47.710830,-17.1,-169.25,-2600.1,-2571.54,247.58,1
2025-07-08T18:06:47.928125,-20.79,148.18,-2542.2,-2455.12,249.5,1
2025-07-08T18:06:48.156854,-28.17,123.38,-2470.66,-2446.95,253.84,1
2025-07-08T18:06:48.354391,-34.65,12.26,-2334.28,-2518.96,259.91,1
2025-07-08T18:06:48.574892,-1,95.64,-2758.69,975.43,242.47,1
2025-07-08T18:06:48.798017,-1.03,95.64,-2758.71,975.59,240.47,1
2025-07-08T18:06:50.265208,-4.94,104.78,-2545.36,-2030.62,259.18,1
2025-07-08T18:09:55.091523,-19.39,77.15,-2318.78,-2126.86,249.01,1
2025-07-08T18:09:55.110490,-49.21,15.99,-2297.19,-2502.95,277.23,1
2025-07-08T18:09:55.127245,-2.31,95.64,-2768.31,1072.86,240.89,1
2025-07-08T18:09:55.127506,-15.45,96.08,-2468.84,-2003.05,246.69,1
2025-07-08T18:09:55.147036,-19.67,77.15,-2320.76,-2135.53,249.18,1
2025-07-08T18:09:55.148169,-19.95,77.15,-2322.74,-2144.23,249.33,1
2025-07-08T18:10:01.828048,-47.36,48.15,-2339.48,-2454.79,275.6,1
2025-07-08T18:10:07.794729,-29.11,131.99,-2480.58,-2459.75,254.36,1
2025-07-08T18:10:26.880345,-1.01,95.64,-2767.75,1067.26,240.46,1
2025-07-08T18:10:26.883087,-1.01,96.45,-2767.46,1067.29,240.46,1
2025-07-08T18:10:26.882386,-1.01,95.65,-2767.75,1067.26,240.46,1
2025-07-08T18:10:34.557700,-0.92,102.05,-2757.46,1028.9,240.43,1
2025-07-08T18:10:34.557700,-0.92,102.05,-2757.46,1028.9,240.43,1
2025-07-08T18:12:00.935177,-14.09,-20.55,-1172.97,-2654.23,273.64,1
2025-07-08T18:12:00.954000,-32.62,-49.35,-1610.18,-2634,257.17,1
2025-07-08T18:12:00.983166,-47.68,-10.48,-1635.75,-2449.1,275.92,1
2025-07-08T18:12:00.995236,-60.33,-0.24,-1693.09,-2420.24,302.23,1
2025-07-08T18:12:01.001782,-61.5,80.07,-1777.25,-2323.58,303.37,1
2025-07-08T18:12:01.006807,-64.86,38.98,-1724.19,-2363.25,304.57,1
2025-07-08T18:12:01.016854,-12.83,-21.03,-1187.5,-2651.43,270.71,1
2025-07-08T18:12:01.022132,-65.93,6.16,-1682.17,-2419.55,303.99,1
2025-07-08T18:12:01.040772,-16.87,-31.71,-1311.66,-2717.21,269.74,1
2025-07-08T18:12:01.041649,-66.58,45.66,-1721.59,-2360.34,303.39,1
2025-07-08T18:12:01.043224,-33.51,-50.36,-1611.89,-2633.55,266.72,1
2025-07-08T18:12:24.881061,-6.35,-26.49,-1544.84,-2539.54,289.42,1
2025-07-08T18:12:24.890058,-7.63,-45.84,-1674.07,-2592.07,277.67,1
2025-07-08T18:12:24.894472,-12.13,-83.48,-1854.81,-2715.05,245.06,1
2025-07-08T18:12:24.909700,-4.57,-21.66,-1497.49,-2521.11,272.63,1
2025-07-08T18:12:32.400893,-6.49,-45.54,-1631.04,-2637.89,263.38,1
2025-07-08T18:12:35.675048,-5.59,-42.2,-1560.01,-2675.75,257.42,1
2025-07-08T18:12:43.626673,-6.76,-45.13,-1546.71,-2724.49,242.34,1
2025-07-08T18:12:43.630571,-4.99,-36.99,-1345.8,-2782.91,241.95,1
2025-07-08T18:12:43.631159,-16.66,95.76,-1929.93,-2223.96,267.64,1
2025-07-08T18:12:43.628108,-10.75,-65.67,-1785.13,-2644.1,244.32,1
2025-07-08T18:12:47.019105,-4.97,-30.56,-1300.67,-2716.52,242.05,1
2025-07-08T18:12:47.020414,-4.74,-20.62,-1323.76,-2575.84,251.8,1
